ID_Pedido,Data_Pedido,Ano,Trimestre,Mes,Mes_Nome,Semana_Ano,Dia_Semana,ID_Cliente,Segmento,Pais,Estado,Cidade,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2016-150196,2016-07-02,2016,3,7,July,26,Saturday,SR-20740,Home Office,United States,New York,New York City,OFF-PA-10003797,Office Supplies,Paper,19.44
US-2016-106495,2016-06-15,2016,2,6,June,24,Wednesday,AC-10450,Consumer,United States,Florida,Tampa,TEC-AC-10002718,Technology,Accessories,11.672
CA-2015-124730,2015-11-26,2015,4,11,November,48,Thursday,LS-17245,Consumer,United States,New York,Utica,TEC-PH-10002170,Technology,Phones,279.96
CA-2015-124730,2015-11-26,2015,4,11,November,48,Thursday,LS-17245,Consumer,United States,New York,Utica,OFF-BI-10001078,Office Supplies,Binders,12.912
CA-2015-124730,2015-11-26,2015,4,11,November,48,Thursday,LS-17245,Consumer,United States,New York,Utica,OFF-BI-10001031,Office Supplies,Binders,17.088
CA-2015-124730,2015-11-26,2015,4,11,November,48,Thursday,LS-17245,Consumer,United States,New York,Utica,OFF-LA-10001158,Office Supplies,Labels,93.15
CA-2015-124730,2015-11-26,2015,4,11,November,48,Thursday,LS-17245,Consumer,United States,New York,Utica,OFF-LA-10001613,Office Supplies,Labels,11.52
CA-2018-117632,2018-05-12,2018,2,5,May,19,Saturday,CS-12175,Corporate,United States,California,San Francisco,OFF-SU-10000157,Office Supplies,Supplies,238.62
CA-2018-117632,2018-05-12,2018,2,5,May,19,Saturday,CS-12175,Corporate,United States,California,San Francisco,OFF-AP-10004868,Office Supplies,Appliances,7.77
CA-2018-117632,2018-05-12,2018,2,5,May,19,Saturday,CS-12175,Corporate,United States,California,San Francisco,FUR-TA-10001520,Furniture,Tables,285.48
CA-2018-117632,2018-05-12,2018,2,5,May,19,Saturday,CS-12175,Corporate,United States,California,San Francisco,OFF-BI-10001900,Office Supplies,Binders,19.168
CA-2015-115056,2015-05-02,2015,2,5,May,18,Saturday,AR-10510,Consumer,United States,Ohio,Columbus,OFF-AP-10003971,Office Supplies,Appliances,26.136
CA-2018-161067,2018-09-03,2018,3,9,September,36,Monday,KB-16405,Home Office,United States,New York,New York City,OFF-PA-10000418,Office Supplies,Paper,419.4
CA-2018-161067,2018-09-03,2018,3,9,September,36,Monday,KB-16405,Home Office,United States,New York,New York City,FUR-CH-10004626,Furniture,Chairs,90.801
CA-2018-161067,2018-09-03,2018,3,9,September,36,Monday,KB-16405,Home Office,United States,New York,New York City,FUR-CH-10004860,Furniture,Chairs,181.764
CA-2018-161067,2018-09-03,2018,3,9,September,36,Monday,KB-16405,Home Office,United States,New York,New York City,OFF-AR-10003251,Office Supplies,Art,5.56
CA-2017-122063,2017-12-03,2017,4,12,December,48,Sunday,MM-17920,Consumer,United States,Indiana,Richmond,FUR-TA-10004575,Furniture,Tables,581.96
CA-2017-122063,2017-12-03,2017,4,12,December,48,Sunday,MM-17920,Consumer,United States,Indiana,Richmond,FUR-CH-10004754,Furniture,Chairs,29.98
CA-2016-111206,2016-07-18,2016,3,7,July,29,Monday,RF-19735,Consumer,United States,California,San Diego,TEC-AC-10003095,Technology,Accessories,519.96
CA-2017-142895,2017-07-21,2017,3,7,July,29,Friday,BP-11290,Consumer,United States,North Carolina,Concord,OFF-LA-10000262,Office Supplies,Labels,6.264
CA-2017-142895,2017-07-21,2017,3,7,July,29,Friday,BP-11290,Consumer,United States,North Carolina,Concord,FUR-CH-10002961,Furniture,Chairs,363.92
CA-2016-101868,2016-06-09,2016,2,6,June,23,Thursday,MJ-17740,Consumer,United States,Florida,Miami,OFF-BI-10003876,Office Supplies,Binders,64.2
CA-2016-101868,2016-06-09,2016,2,6,June,23,Thursday,MJ-17740,Consumer,United States,Florida,Miami,OFF-BI-10002133,Office Supplies,Binders,38.52
CA-2016-101868,2016-06-09,2016,2,6,June,23,Thursday,MJ-17740,Consumer,United States,Florida,Miami,TEC-AC-10004396,Technology,Accessories,72.6
CA-2018-133207,2018-11-27,2018,4,11,November,48,Tuesday,DO-13645,Consumer,United States,California,Los Angeles,TEC-PH-10004100,Technology,Phones,57.568
CA-2016-132948,2016-03-27,2016,1,3,March,12,Sunday,MV-17485,Consumer,United States,Washington,Seattle,OFF-ST-10000636,Office Supplies,Storage,83.7
CA-2016-134992,2016-09-22,2016,3,9,September,38,Thursday,MG-17875,Home Office,United States,Virginia,Arlington,OFF-PA-10001972,Office Supplies,Paper,32.4
CA-2016-134992,2016-09-22,2016,3,9,September,38,Thursday,MG-17875,Home Office,United States,Virginia,Arlington,FUR-FU-10002554,Furniture,Furnishings,47.98
CA-2016-126725,2016-11-17,2016,4,11,November,46,Thursday,BS-11665,Consumer,United States,California,San Diego,TEC-PH-10003174,Technology,Phones,415.968
CA-2016-126725,2016-11-17,2016,4,11,November,46,Thursday,BS-11665,Consumer,United States,California,San Diego,OFF-ST-10001418,Office Supplies,Storage,304.9
CA-2016-126725,2016-11-17,2016,4,11,November,46,Thursday,BS-11665,Consumer,United States,California,San Diego,FUR-FU-10002813,Furniture,Furnishings,80.96
CA-2016-126725,2016-11-17,2016,4,11,November,46,Thursday,BS-11665,Consumer,United States,California,San Diego,OFF-ST-10000129,Office Supplies,Storage,777.21
CA-2016-126725,2016-11-17,2016,4,11,November,46,Thursday,BS-11665,Consumer,United States,California,San Diego,OFF-PA-10001639,Office Supplies,Paper,32.4
CA-2016-126725,2016-11-17,2016,4,11,November,46,Thursday,BS-11665,Consumer,United States,California,San Diego,FUR-CH-10001708,Furniture,Chairs,225.568
CA-2016-126725,2016-11-17,2016,4,11,November,46,Thursday,BS-11665,Consumer,United States,California,San Diego,FUR-FU-10001591,Furniture,Furnishings,36.6
CA-2016-121783,2016-11-10,2016,4,11,November,45,Thursday,PO-19180,Home Office,United States,Minnesota,Roseville,OFF-AP-10003849,Office Supplies,Appliances,715.64
CA-2016-121783,2016-11-10,2016,4,11,November,45,Thursday,PO-19180,Home Office,United States,Minnesota,Roseville,OFF-ST-10000078,Office Supplies,Storage,795.51
CA-2016-121783,2016-11-10,2016,4,11,November,45,Thursday,PO-19180,Home Office,United States,Minnesota,Roseville,TEC-CO-10001571,Technology,Copiers,549.99
CA-2016-121783,2016-11-10,2016,4,11,November,45,Thursday,PO-19180,Home Office,United States,Minnesota,Roseville,OFF-BI-10001658,Office Supplies,Binders,74.76
CA-2016-121783,2016-11-10,2016,4,11,November,45,Thursday,PO-19180,Home Office,United States,Minnesota,Roseville,FUR-FU-10004351,Furniture,Furnishings,29.22
US-2015-138835,2015-09-10,2015,3,9,September,37,Thursday,DA-13450,Home Office,United States,Virginia,Virginia Beach,OFF-BI-10003314,Office Supplies,Binders,9.64
CA-2016-112214,2016-08-05,2016,3,8,August,31,Friday,AH-10690,Corporate,United States,Texas,Dallas,OFF-ST-10001505,Office Supplies,Storage,33.488
CA-2016-112214,2016-08-05,2016,3,8,August,31,Friday,AH-10690,Corporate,United States,Texas,Dallas,OFF-SU-10003567,Office Supplies,Supplies,23.04
CA-2016-112214,2016-08-05,2016,3,8,August,31,Friday,AH-10690,Corporate,United States,Texas,Dallas,OFF-BI-10002982,Office Supplies,Binders,1.362
CA-2016-112214,2016-08-05,2016,3,8,August,31,Friday,AH-10690,Corporate,United States,Texas,Dallas,FUR-FU-10002364,Furniture,Furnishings,14.76
US-2018-153255,2018-09-03,2018,3,9,September,36,Monday,JK-15730,Consumer,United States,California,Concord,FUR-BO-10004218,Furniture,Bookcases,239.666
CA-2016-108119,2016-11-01,2016,4,11,November,44,Tuesday,MS-17530,Consumer,United States,Arkansas,Conway,FUR-TA-10002530,Furniture,Tables,301.96
CA-2016-157434,2016-04-29,2016,2,4,April,17,Friday,JK-15640,Home Office,United States,Pennsylvania,Philadelphia,OFF-PA-10001526,Office Supplies,Paper,7.968
CA-2017-101525,2017-05-01,2017,2,5,May,18,Monday,CM-12235,Consumer,United States,Arkansas,Little Rock,OFF-PA-10001497,Office Supplies,Paper,109.92
CA-2017-101525,2017-05-01,2017,2,5,May,18,Monday,CM-12235,Consumer,United States,Arkansas,Little Rock,OFF-PA-10003936,Office Supplies,Paper,19.44
CA-2017-101525,2017-05-01,2017,2,5,May,18,Monday,CM-12235,Consumer,United States,Arkansas,Little Rock,OFF-AR-10000716,Office Supplies,Art,11.16
US-2015-117968,2015-08-05,2015,3,8,August,32,Wednesday,RS-19420,Corporate,United States,Connecticut,Meriden,OFF-AP-10002765,Office Supplies,Appliances,79.47
US-2015-117968,2015-08-05,2015,3,8,August,32,Wednesday,RS-19420,Corporate,United States,Connecticut,Meriden,OFF-AR-10004165,Office Supplies,Art,4.56
US-2015-117968,2015-08-05,2015,3,8,August,32,Wednesday,RS-19420,Corporate,United States,Connecticut,Meriden,FUR-CH-10002335,Furniture,Chairs,1133.35
CA-2017-158211,2017-01-04,2017,1,1,January,1,Wednesday,BP-11185,Corporate,United States,Pennsylvania,Philadelphia,OFF-AR-10004078,Office Supplies,Art,4.672
CA-2017-158211,2017-01-04,2017,1,1,January,1,Wednesday,BP-11185,Corporate,United States,Pennsylvania,Philadelphia,OFF-BI-10002026,Office Supplies,Binders,104.58
CA-2017-152247,2017-11-07,2017,4,11,November,45,Tuesday,MA-17995,Home Office,United States,Wyoming,Cheyenne,FUR-CH-10001215,Furniture,Chairs,1603.136
CA-2017-128223,2017-06-14,2017,2,6,June,24,Wednesday,EB-13705,Corporate,United States,California,Anaheim,FUR-TA-10001771,Furniture,Tables,1293.488
CA-2017-154235,2017-09-24,2017,3,9,September,38,Sunday,RD-19900,Consumer,United States,Indiana,Bloomington,FUR-FU-10004006,Furniture,Furnishings,127.95
CA-2018-129910,2018-03-30,2018,1,3,March,13,Friday,ME-17320,Home Office,United States,Georgia,Columbus,OFF-ST-10003282,Office Supplies,Storage,59.76
CA-2018-133095,2018-06-04,2018,2,6,June,23,Monday,EH-14005,Home Office,United States,Arkansas,Jonesboro,OFF-BI-10002353,Office Supplies,Binders,108.08
CA-2018-133095,2018-06-04,2018,2,6,June,23,Monday,EH-14005,Home Office,United States,Arkansas,Jonesboro,OFF-BI-10004141,Office Supplies,Binders,9.54
CA-2016-130554,2016-04-07,2016,2,4,April,14,Thursday,FM-14290,Home Office,United States,Pennsylvania,Philadelphia,OFF-AR-10001954,Office Supplies,Art,11.736
CA-2015-152443,2015-05-21,2015,2,5,May,21,Thursday,FG-14260,Home Office,United States,Massachusetts,Lawrence,OFF-BI-10001071,Office Supplies,Binders,447.86
CA-2015-152443,2015-05-21,2015,2,5,May,21,Thursday,FG-14260,Home Office,United States,Massachusetts,Lawrence,OFF-PA-10003022,Office Supplies,Paper,17.94
CA-2015-152443,2015-05-21,2015,2,5,May,21,Thursday,FG-14260,Home Office,United States,Massachusetts,Lawrence,OFF-AP-10001293,Office Supplies,Appliances,245.88
CA-2017-133319,2017-09-05,2017,3,9,September,36,Tuesday,MV-17485,Consumer,United States,New York,New York City,OFF-PA-10001815,Office Supplies,Paper,192.16
CA-2017-133935,2017-09-18,2017,3,9,September,38,Monday,JW-15220,Corporate,United States,California,San Diego,FUR-CH-10001215,Furniture,Chairs,801.568
CA-2017-133935,2017-09-18,2017,3,9,September,38,Monday,JW-15220,Corporate,United States,California,San Diego,OFF-PA-10000100,Office Supplies,Paper,368.91
CA-2017-133935,2017-09-18,2017,3,9,September,38,Monday,JW-15220,Corporate,United States,California,San Diego,FUR-CH-10002880,Furniture,Chairs,885.528
CA-2017-136301,2017-03-13,2017,1,3,March,11,Monday,EH-13765,Corporate,United States,California,San Francisco,FUR-FU-10004712,Furniture,Furnishings,28.28
CA-2017-136301,2017-03-13,2017,1,3,March,11,Monday,EH-13765,Corporate,United States,California,San Francisco,OFF-SU-10000151,Office Supplies,Supplies,4912.59
US-2015-109456,2015-10-16,2015,4,10,October,42,Friday,LS-17245,Consumer,United States,California,San Francisco,OFF-BI-10000136,Office Supplies,Binders,14.352
US-2015-109456,2015-10-16,2015,4,10,October,42,Friday,LS-17245,Consumer,United States,California,San Francisco,TEC-AC-10003610,Technology,Accessories,179.97
CA-2018-151596,2018-10-08,2018,4,10,October,41,Monday,BP-11050,Corporate,United States,Rhode Island,Cranston,OFF-ST-10001837,Office Supplies,Storage,42.76
CA-2016-147879,2016-05-07,2016,2,5,May,18,Saturday,CC-12220,Consumer,United States,Kentucky,Owensboro,OFF-PA-10001952,Office Supplies,Paper,45.68
CA-2017-166625,2017-04-14,2017,2,4,April,15,Friday,JM-15580,Consumer,United States,Maryland,Baltimore,OFF-BI-10002414,Office Supplies,Binders,25.06
CA-2017-146157,2017-11-21,2017,4,11,November,47,Tuesday,RD-19720,Consumer,United States,Illinois,Chicago,OFF-PA-10001790,Office Supplies,Paper,38.432
CA-2017-146157,2017-11-21,2017,4,11,November,47,Tuesday,RD-19720,Consumer,United States,Illinois,Chicago,OFF-ST-10001590,Office Supplies,Storage,21.568
CA-2017-146157,2017-11-21,2017,4,11,November,47,Tuesday,RD-19720,Consumer,United States,Illinois,Chicago,TEC-AC-10003657,Technology,Accessories,81.576
CA-2018-159954,2018-09-10,2018,3,9,September,37,Monday,SS-20410,Consumer,United States,Georgia,Atlanta,OFF-BI-10004876,Office Supplies,Binders,2.78
CA-2018-100825,2018-09-09,2018,3,9,September,36,Sunday,KD-16495,Corporate,United States,California,Los Angeles,OFF-ST-10003123,Office Supplies,Storage,99.87
CA-2015-168305,2015-11-01,2015,4,11,November,44,Sunday,PL-18925,Home Office,United States,California,Los Angeles,OFF-LA-10003498,Office Supplies,Labels,44.4
CA-2015-168305,2015-11-01,2015,4,11,November,44,Sunday,PL-18925,Home Office,United States,California,Los Angeles,OFF-PA-10004947,Office Supplies,Paper,21.4
CA-2017-167682,2017-04-03,2017,2,4,April,14,Monday,ZD-21925,Consumer,United States,Indiana,Richmond,FUR-FU-10003799,Furniture,Furnishings,71.12
CA-2017-167682,2017-04-03,2017,2,4,April,14,Monday,ZD-21925,Consumer,United States,Indiana,Richmond,TEC-PH-10000673,Technology,Phones,259.96
CA-2018-108000,2018-01-12,2018,1,1,January,2,Friday,LS-16945,Corporate,United States,California,San Francisco,OFF-EN-10002621,Office Supplies,Envelopes,9.78
CA-2016-146465,2016-11-20,2016,4,11,November,46,Sunday,PB-18805,Home Office,United States,California,San Francisco,OFF-BI-10004528,Office Supplies,Binders,24.192
CA-2017-159639,2017-11-27,2017,4,11,November,48,Monday,PC-18745,Corporate,United States,New Jersey,Westfield,FUR-FU-10001889,Furniture,Furnishings,31.56
US-2018-153948,2018-11-06,2018,4,11,November,45,Tuesday,FM-14290,Home Office,United States,California,San Francisco,OFF-PA-10000157,Office Supplies,Paper,59.94
US-2018-153948,2018-11-06,2018,4,11,November,45,Tuesday,FM-14290,Home Office,United States,California,San Francisco,OFF-PA-10002764,Office Supplies,Paper,45.36
US-2018-153948,2018-11-06,2018,4,11,November,45,Tuesday,FM-14290,Home Office,United States,California,San Francisco,OFF-PA-10000143,Office Supplies,Paper,26.4
US-2018-153948,2018-11-06,2018,4,11,November,45,Tuesday,FM-14290,Home Office,United States,California,San Francisco,OFF-LA-10000414,Office Supplies,Labels,41.4
US-2018-153948,2018-11-06,2018,4,11,November,45,Tuesday,FM-14290,Home Office,United States,California,San Francisco,TEC-AC-10003441,Technology,Accessories,16.95
US-2017-113985,2017-12-02,2017,4,12,December,48,Saturday,KD-16495,Corporate,United States,California,San Jose,OFF-BI-10002353,Office Supplies,Binders,24.704
US-2017-113985,2017-12-02,2017,4,12,December,48,Saturday,KD-16495,Corporate,United States,California,San Jose,OFF-AP-10001303,Office Supplies,Appliances,59.7
US-2017-113985,2017-12-02,2017,4,12,December,48,Saturday,KD-16495,Corporate,United States,California,San Jose,FUR-FU-10003026,Furniture,Furnishings,14.52
US-2017-113985,2017-12-02,2017,4,12,December,48,Saturday,KD-16495,Corporate,United States,California,San Jose,OFF-BI-10000632,Office Supplies,Binders,104.184
CA-2017-155383,2017-12-17,2017,4,12,December,50,Sunday,SC-20680,Home Office,United States,Washington,Seattle,OFF-ST-10001328,Office Supplies,Storage,46.53
CA-2015-120432,2015-08-24,2015,3,8,August,35,Monday,DW-13585,Corporate,United States,Kentucky,Owensboro,OFF-SU-10004661,Office Supplies,Supplies,25.5
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,OFF-ST-10000617,Office Supplies,Storage,14.9
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,OFF-LA-10002762,Office Supplies,Labels,87.71
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,FUR-CH-10001973,Furniture,Chairs,199.764
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,OFF-ST-10003058,Office Supplies,Storage,94.6
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,FUR-BO-10004834,Furniture,Bookcases,4228.704
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,FUR-BO-10002213,Furniture,Bookcases,2003.92
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,TEC-PH-10002170,Technology,Phones,209.97
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,TEC-AC-10003033,Technology,Accessories,659.9
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,OFF-PA-10004071,Office Supplies,Paper,110.96
US-2016-126977,2016-09-17,2016,3,9,September,37,Saturday,PF-19120,Consumer,United States,New York,New York City,TEC-PH-10000169,Technology,Phones,67.8
CA-2017-130288,2017-11-26,2017,4,11,November,47,Sunday,DK-13225,Corporate,United States,New York,New York City,FUR-TA-10002958,Furniture,Tables,313.176
CA-2018-146458,2018-11-19,2018,4,11,November,47,Monday,RB-19435,Consumer,United States,Virginia,Springfield,OFF-AR-10001177,Office Supplies,Art,22.96
CA-2018-150420,2018-06-03,2018,2,6,June,22,Sunday,GD-14590,Corporate,United States,Washington,Bellingham,TEC-AC-10004975,Technology,Accessories,1099.5
US-2015-118997,2015-04-08,2015,2,4,April,15,Wednesday,RA-19885,Corporate,United States,Alabama,Decatur,FUR-TA-10001086,Furniture,Tables,1215.92
CA-2015-114314,2015-10-11,2015,4,10,October,41,Sunday,DB-13555,Corporate,United States,Arkansas,Fayetteville,OFF-LA-10000240,Office Supplies,Labels,7.31
CA-2015-114314,2015-10-11,2015,4,10,October,41,Sunday,DB-13555,Corporate,United States,Arkansas,Fayetteville,FUR-FU-10002107,Furniture,Furnishings,8.92
US-2018-169551,2018-07-07,2018,3,7,July,27,Saturday,RL-19615,Consumer,United States,Pennsylvania,Philadelphia,FUR-BO-10001519,Furniture,Bookcases,87.21
US-2018-169551,2018-07-07,2018,3,7,July,27,Saturday,RL-19615,Consumer,United States,Pennsylvania,Philadelphia,OFF-PA-10004100,Office Supplies,Paper,15.552
US-2018-169551,2018-07-07,2018,3,7,July,27,Saturday,RL-19615,Consumer,United States,Pennsylvania,Philadelphia,TEC-PH-10001363,Technology,Phones,683.988
US-2018-169551,2018-07-07,2018,3,7,July,27,Saturday,RL-19615,Consumer,United States,Pennsylvania,Philadelphia,OFF-ST-10004835,Office Supplies,Storage,13.392
US-2018-169551,2018-07-07,2018,3,7,July,27,Saturday,RL-19615,Consumer,United States,Pennsylvania,Philadelphia,TEC-AC-10002018,Technology,Accessories,16.776
US-2018-169551,2018-07-07,2018,3,7,July,27,Saturday,RL-19615,Consumer,United States,Pennsylvania,Philadelphia,TEC-AC-10003033,Technology,Accessories,527.92
CA-2017-103107,2017-07-04,2017,3,7,July,27,Tuesday,RB-19465,Home Office,United States,Washington,Seattle,FUR-FU-10000221,Furniture,Furnishings,25.4
CA-2017-103107,2017-07-04,2017,3,7,July,27,Tuesday,RB-19465,Home Office,United States,Washington,Seattle,TEC-PH-10001198,Technology,Phones,177.48
CA-2017-103107,2017-07-04,2017,3,7,July,27,Tuesday,RB-19465,Home Office,United States,Washington,Seattle,TEC-PH-10002564,Technology,Phones,71.976
CA-2018-122077,2018-05-19,2018,2,5,May,20,Saturday,JF-15295,Consumer,United States,Texas,Plano,TEC-PH-10003811,Technology,Phones,95.992
CA-2018-122077,2018-05-19,2018,2,5,May,20,Saturday,JF-15295,Consumer,United States,Texas,Plano,OFF-LA-10004178,Office Supplies,Labels,13.216
CA-2018-112431,2018-10-12,2018,4,10,October,41,Friday,RW-19690,Consumer,United States,California,Los Angeles,TEC-AC-10001465,Technology,Accessories,435.84
CA-2018-112431,2018-10-12,2018,4,10,October,41,Friday,RW-19690,Consumer,United States,California,Los Angeles,OFF-AR-10000940,Office Supplies,Art,5.88
CA-2017-151092,2017-08-06,2017,3,8,August,31,Sunday,VG-21790,Consumer,United States,California,Los Angeles,TEC-PH-10001700,Technology,Phones,211.168
CA-2015-104178,2015-08-25,2015,3,8,August,35,Tuesday,JM-15265,Corporate,United States,California,Los Angeles,FUR-FU-10000771,Furniture,Furnishings,6.28
CA-2015-104178,2015-08-25,2015,3,8,August,35,Tuesday,JM-15265,Corporate,United States,California,Los Angeles,TEC-AC-10002399,Technology,Accessories,95.1
CA-2015-104178,2015-08-25,2015,3,8,August,35,Tuesday,JM-15265,Corporate,United States,California,Los Angeles,OFF-PA-10004983,Office Supplies,Paper,25.92
CA-2015-104178,2015-08-25,2015,3,8,August,35,Tuesday,JM-15265,Corporate,United States,California,Los Angeles,OFF-ST-10004258,Office Supplies,Storage,48.84
CA-2016-115924,2016-09-14,2016,3,9,September,37,Wednesday,BE-11455,Home Office,United States,Iowa,Des Moines,OFF-BI-10004040,Office Supplies,Binders,25.9
CA-2018-161046,2018-03-05,2018,1,3,March,10,Monday,CB-12535,Corporate,United States,Mississippi,Southaven,OFF-EN-10003862,Office Supplies,Envelopes,42.68
CA-2018-161046,2018-03-05,2018,1,3,March,10,Monday,CB-12535,Corporate,United States,Mississippi,Southaven,TEC-AC-10004571,Technology,Accessories,299.97
CA-2018-161046,2018-03-05,2018,1,3,March,10,Monday,CB-12535,Corporate,United States,Mississippi,Southaven,OFF-AP-10000891,Office Supplies,Appliances,262.24
CA-2018-161046,2018-03-05,2018,1,3,March,10,Monday,CB-12535,Corporate,United States,Mississippi,Southaven,OFF-BI-10002026,Office Supplies,Binders,234.36
US-2018-141698,2018-04-15,2018,2,4,April,15,Sunday,SD-20485,Home Office,United States,Texas,Houston,OFF-PA-10001826,Office Supplies,Paper,20.736
US-2015-105151,2015-03-30,2015,1,3,March,14,Monday,SG-20890,Corporate,United States,New York,New York City,OFF-AR-10001231,Office Supplies,Art,10.5
CA-2015-155796,2015-11-11,2015,4,11,November,46,Wednesday,TS-21430,Corporate,United States,Pennsylvania,Reading,FUR-FU-10000409,Furniture,Furnishings,23.968
CA-2015-155796,2015-11-11,2015,4,11,November,46,Wednesday,TS-21430,Corporate,United States,Pennsylvania,Reading,FUR-BO-10002545,Furniture,Bookcases,521.96
CA-2017-127138,2017-03-12,2017,1,3,March,10,Sunday,DK-13225,Corporate,United States,California,San Francisco,OFF-ST-10002756,Office Supplies,Storage,676.55
CA-2017-127138,2017-03-12,2017,1,3,March,10,Sunday,DK-13225,Corporate,United States,California,San Francisco,OFF-AP-10003842,Office Supplies,Appliances,154.9
CA-2017-127138,2017-03-12,2017,1,3,March,10,Sunday,DK-13225,Corporate,United States,California,San Francisco,OFF-EN-10004459,Office Supplies,Envelopes,30.56
CA-2017-127138,2017-03-12,2017,1,3,March,10,Sunday,DK-13225,Corporate,United States,California,San Francisco,FUR-CH-10003746,Furniture,Chairs,770.352
CA-2018-150602,2018-02-09,2018,1,2,February,6,Friday,ML-17395,Corporate,United States,California,Los Angeles,FUR-FU-10003142,Furniture,Furnishings,21.12
CA-2015-140732,2015-11-11,2015,4,11,November,46,Wednesday,MA-17560,Home Office,United States,California,Los Angeles,TEC-PH-10001425,Technology,Phones,575.928
CA-2015-140732,2015-11-11,2015,4,11,November,46,Wednesday,MA-17560,Home Office,United States,California,Los Angeles,OFF-AP-10001626,Office Supplies,Appliances,7.78
CA-2015-140732,2015-11-11,2015,4,11,November,46,Wednesday,MA-17560,Home Office,United States,California,Los Angeles,OFF-PA-10003625,Office Supplies,Paper,123.92
CA-2018-119011,2018-08-20,2018,3,8,August,34,Monday,LR-17035,Corporate,United States,California,San Francisco,OFF-SU-10004768,Office Supplies,Supplies,17.22
CA-2018-119011,2018-08-20,2018,3,8,August,34,Monday,LR-17035,Corporate,United States,California,San Francisco,OFF-ST-10000777,Office Supplies,Storage,226.56
CA-2018-119011,2018-08-20,2018,3,8,August,34,Monday,LR-17035,Corporate,United States,California,San Francisco,TEC-PH-10003171,Technology,Phones,107.88
CA-2017-166912,2017-01-15,2017,1,1,January,2,Sunday,BE-11335,Home Office,United States,New York,New York City,OFF-PA-10001033,Office Supplies,Paper,81.98
CA-2015-141726,2015-07-20,2015,3,7,July,30,Monday,CC-12145,Consumer,United States,California,San Diego,OFF-PA-10000418,Office Supplies,Paper,104.85
CA-2015-141726,2015-07-20,2015,3,7,July,30,Monday,CC-12145,Consumer,United States,California,San Diego,OFF-BI-10001982,Office Supplies,Binders,8.704
CA-2015-141726,2015-07-20,2015,3,7,July,30,Monday,CC-12145,Consumer,United States,California,San Diego,OFF-PA-10002230,Office Supplies,Paper,19.92
CA-2015-141726,2015-07-20,2015,3,7,July,30,Monday,CC-12145,Consumer,United States,California,San Diego,FUR-FU-10003577,Furniture,Furnishings,43.02
CA-2018-115105,2018-02-06,2018,1,2,February,6,Tuesday,BD-11770,Consumer,United States,New York,New York City,FUR-BO-10001811,Furniture,Bookcases,240.784
CA-2016-143980,2016-12-25,2016,4,12,December,51,Sunday,JK-15640,Home Office,United States,New York,New York City,OFF-AP-10003779,Office Supplies,Appliances,414.96
CA-2017-135636,2017-10-08,2017,4,10,October,40,Sunday,DB-13615,Consumer,United States,North Carolina,Charlotte,OFF-ST-10000676,Office Supplies,Storage,387.72
CA-2018-102155,2018-07-13,2018,3,7,July,28,Friday,RR-19525,Corporate,United States,Kansas,Overland Park,OFF-ST-10001496,Office Supplies,Storage,360.38
CA-2018-102155,2018-07-13,2018,3,7,July,28,Friday,RR-19525,Corporate,United States,Kansas,Overland Park,OFF-PA-10003673,Office Supplies,Paper,13.56
CA-2018-116953,2018-04-24,2018,2,4,April,17,Tuesday,SV-20935,Consumer,United States,Arizona,Mesa,TEC-PH-10004614,Technology,Phones,552.0
CA-2015-117765,2015-09-07,2015,3,9,September,37,Monday,RB-19465,Home Office,United States,Oklahoma,Tulsa,FUR-TA-10001039,Furniture,Tables,429.9
CA-2015-117765,2015-09-07,2015,3,9,September,37,Monday,RB-19465,Home Office,United States,Oklahoma,Tulsa,OFF-BI-10000474,Office Supplies,Binders,32.06
CA-2015-117765,2015-09-07,2015,3,9,September,37,Monday,RB-19465,Home Office,United States,Oklahoma,Tulsa,FUR-CH-10004698,Furniture,Chairs,161.96
CA-2015-117765,2015-09-07,2015,3,9,September,37,Monday,RB-19465,Home Office,United States,Oklahoma,Tulsa,OFF-ST-10003327,Office Supplies,Storage,19.86
CA-2017-114895,2017-11-21,2017,4,11,November,47,Tuesday,MV-18190,Consumer,United States,New York,New York City,OFF-PA-10000232,Office Supplies,Paper,12.96
CA-2018-112984,2018-09-16,2018,3,9,September,37,Sunday,EH-14185,Consumer,United States,Pennsylvania,Philadelphia,OFF-PA-10003657,Office Supplies,Paper,20.544
CA-2017-163776,2017-07-19,2017,3,7,July,29,Wednesday,JS-16030,Consumer,United States,Mississippi,Hattiesburg,FUR-FU-10001185,Furniture,Furnishings,185.58
